Income_Category,Card_Category,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Transaction_Amount_Change_Q4_Q1,Transaction_Count_Change_Q4_Q1,Avg_Utilization_Ratio,Customer_Tenure_Years,Average_Transaction_Value,Available_Credit_Ratio,Revolving_Balance_Ratio,Contact_Frequency,Inactivity_Ratio,Actual_Churn,Predicted_Churn,Churn_Probability,Churn_Probability_%,Predicted_Status,High_Risk,Risk_Category,High_Value,High_Value_At_Risk
0,0,0,0,0,0,1,0,1,0,0,48,0,3,38,6,0.664,0.683,0.408,3.166666667,49.42028986,0.592205592,0.407794408,0.25,0.083333333,0,0,0.013996711,1.4,Retained,0,Lower Risk,0,0
4,0,0,1,0,0,0,0,1,0,0,53,1,2,36,5,0.539,0.367,0,3,40.3902439,1,0,0.25,0.083333333,0,0,0.309213643,30.92,Retained,0,Lower Risk,0,0
1,0,0,0,0,1,0,0,1,0,0,37,0,3,36,2,0,0,0.779,3,41.84375,0.221466131,0.778533869,0.416666667,0.166666667,1,1,0.989451008,98.95,Churn,1,High Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,50,0,2,21,6,0.796,0.692,0.613,1.75,67.8030303,0.386509275,0.613490725,0.083333333,0.083333333,0,0,0.003361818,0.34,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,31,0,2,25,5,0.805,0.886,0.759,2.083333333,52.65060241,0.241180049,0.758819951,0.083333333,0.25,0,0,0.005241059,0.52,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,55,0,2,36,5,0.839,1.474,0.559,3,41.17021277,0.441143809,0.558856191,0.333333333,0.416666667,0,0,0.010493919,1.05,Retained,0,Lower Risk,0,0
0,0,0,0,0,1,0,0,1,0,0,62,0,1,53,3,0.699,0.409,0,4.416666667,29.09677419,1,0,0.25,0.083333333,0,0,0.443550477,44.36,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,57,1,4,38,4,0.747,0.538,0.101,3.166666667,47.9,0.899338864,0.100661136,0.25,0.083333333,0,0,0.027014001,2.7,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,26,0,0,19,2,0.783,1,0.325,1.583333333,65.91428571,0.675351288,0.324648712,0.166666667,0.083333333,0,0,0.008269907,0.83,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,46,0,4,36,1,0.766,0.729,0.9,3,64.20481928,0.100301659,0.899698341,0.083333333,0.25,0,0,0.061966625,6.2,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,40,0,2,34,3,0.959,0.775,0.416,2.833333333,59.43661972,0.584191717,0.415808283,0.25,0.25,0,0,0.071120498,7.11,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,44,0,2,32,4,0.779,0.833,0.599,2.666666667,48.01298701,0.400804829,0.599195171,0.25,0.166666667,0,0,0.025323785,2.53,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,0,0,45,0,3,32,3,0.366,0.107,0,2.666666667,59.77419355,1,0,0.166666667,0.166666667,1,1,0.964314193,96.43,Churn,1,High Risk,0,0
2,0,0,1,0,0,0,0,1,0,0,59,1,1,48,4,0.406,0.278,0.078,4,78.65217391,0.921933086,0.078066914,0.166666667,0.25,0,0,0.301169154,30.12,Retained,0,Lower Risk,0,0
0,0,1,0,0,0,0,0,0,1,0,43,0,3,30,1,0.889,0.6,0.074,2.5,127.0625,0.926050152,0.073949848,0.166666667,0.166666667,1,0,0.150213566,15.02,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,0,1,0,45,0,2,35,6,0.604,0.619,0.347,2.916666667,58.35294118,0.65327414,0.34672586,0.166666667,0.25,0,0,0.084395282,8.44,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,1,0,41,1,4,28,6,0.706,0.737,0,2.333333333,51.01515152,1,0,0.333333333,0.083333333,0,0,0.032987441,3.3,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,1,0,0,1,0,62,1,0,50,5,0.822,0.667,0.046,4.166666667,62.21428571,0.954170742,0.045829258,0.166666667,0.166666667,0,0,0.018844328,1.88,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,1,0,43,1,2,36,4,0.519,1.438,0,3,31.20512821,1,0,0.166666667,0.25,0,0,0.32399586,32.4,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,56,0,4,36,3,0.884,0.723,0,3,56,1,0,0.166666667,0.416666667,0,0,0.067661841,6.77,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,0,1,0,26,0,0,36,6,0.804,0.312,0,3,55.97619048,1,0,0.333333333,0.25,0,0,0.493337568,49.33,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,0,0,55,1,0,46,6,0.785,0.9,0,3.833333333,38.84210526,1,0,0.166666667,0.083333333,0,0,0.027021102,2.7,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,60,1,1,48,3,0.771,0.833,0.521,4,51.61363636,0.478551067,0.521448933,0.25,0.083333333,0,0,0.008178167,0.82,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,0,1,47,0,3,29,2,0.658,0.582,0.567,2.416666667,54.7816092,0.433191187,0.566808813,0.25,0.166666667,0,1,0.579354939,57.94,Churn,1,High Risk,0,0
0,1,0,1,0,0,0,0,0,0,0,37,0,2,32,1,0.684,0.893,0.085,2.666666667,118.8962264,0.914817585,0.085182415,0.166666667,0.25,0,0,0.060778816,6.08,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,1,0,46,1,3,39,5,0.741,0.55,0.06,3.25,68.87096774,0.939838845,0.060161155,0.083333333,0.25,0,0,0.059699133,5.97,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,0,1,0,0,43,1,4,36,4,0.655,0.862,0.044,3,63.92592593,0.955763297,0.044236703,0.166666667,0.083333333,0,0,0.0032043,0.32,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,35,0,1,18,5,1.468,1.208,0.214,1.5,42.05660377,0.78649611,0.21350389,0.166666667,0.083333333,0,0,0.001338754,0.13,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,40,0,3,30,4,0.595,1.029,0.789,2.5,65.65217391,0.211111111,0.788888889,0.25,0.166666667,0,0,0.027529572,2.75,Retained,0,Lower Risk,0,0
4,0,0,1,0,0,0,0,1,0,0,41,1,2,32,5,0.407,0.591,0.147,2.666666667,43,0.85337715,0.14662285,0.25,0.166666667,0,0,0.188888717,18.89,Retained,0,Lower Risk,0,0
4,0,0,0,0,0,1,0,1,0,0,50,1,1,30,6,0.594,0.735,0.058,2.5,47.05084746,0.941766137,0.058233863,0.416666667,0.166666667,0,0,0.054468342,5.45,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,54,0,3,50,6,0.569,0.742,0.631,4.166666667,38.31481481,0.368809273,0.631190727,0.166666667,0.166666667,0,0,0.026400857,2.64,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,0,0,35,0,2,31,2,1.001,0.812,0.082,2.583333333,138.2155172,0.918299795,0.081700205,0.166666667,0.166666667,0,0,0.240664291,24.07,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,1,0,0,50,0,4,40,5,1.077,1.333,0.512,3.333333333,40.35714286,0.48776509,0.51223491,0.25,0.166666667,0,0,0.004322029,0.43,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,1,0,0,44,1,2,34,6,0.806,0.5,0.788,2.833333333,48.61538462,0.211884285,0.788115715,0.25,0.25,0,0,0.13948645,13.95,Retained,0,Lower Risk,0,0
3,0,1,0,0,0,0,0,1,0,0,52,1,3,36,2,0.95,0.9,0.296,3,71.68421053,0.703838518,0.296161482,0.25,0.25,1,0,0.185855893,18.59,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,1,0,0,48,0,2,36,3,0.531,0.607,0,3,29.08888889,1,0,0.166666667,0.25,0,1,0.533748095,53.37,Churn,1,High Risk,0,0
0,0,0,0,1,0,0,0,0,0,1,37,0,3,36,6,0.838,0.766,0.442,3,58.12048193,0.557811305,0.442188695,0.166666667,0.333333333,0,0,0.014525894,1.45,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,67,0,1,56,4,2.053,1,0.837,4.666666667,51.90625,0.162674651,0.837325349,0.166666667,0.25,0,0,0.001970399,0.2,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,0,49,0,3,36,3,0.409,0.536,0,3,43,1,0,0.25,0.25,1,1,0.86439886,86.44,Churn,1,High Risk,0,0
0,2,1,0,0,0,0,0,1,0,0,45,0,5,39,6,0.625,0.776,0.069,3.25,137.9514563,0.931444298,0.068555702,0.166666667,0.25,0,0,0.055651554,5.57,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,37,0,3,30,3,0.491,0.567,0,2.5,52.04255319,1,0,0.25,0.25,1,1,0.775937303,77.59,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,51,0,4,42,3,0.32,0.571,0.654,3.5,34.96969697,0.345895522,0.654104478,0.25,0.083333333,0,0,0.145645419,14.56,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,1,0,0,54,1,2,44,4,0.821,0.444,0.867,3.666666667,38.30769231,0.132667126,0.867332874,0.166666667,0.25,1,0,0.079476777,7.95,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,1,0,59,1,1,54,2,0.984,0.758,0,4.5,149.3103448,1,0,0.333333333,0.416666667,1,1,0.980474704,98.05,Churn,1,High Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,40,0,3,27,1,0.591,0.864,0.886,2.25,53.7195122,0.113732394,0.886267606,0.083333333,0.083333333,0,0,0.010546311,1.05,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,54,1,1,42,5,0.552,0.476,0.413,3.5,48.87096774,0.587144623,0.412855377,0.166666667,0.25,0,0,0.145851083,14.59,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,65,1,1,56,3,0.346,0.632,0.711,4.666666667,47.19354839,0.288782142,0.711217858,0.416666667,0.166666667,0,0,0.045371869,4.54,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,0,1,0,0,48,1,1,29,4,0.904,0.852,0.054,2.416666667,34.88,0.946180915,0.053819085,0.166666667,0.25,0,0,0.023461123,2.35,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,43,0,3,31,4,0.773,0.744,0,2.583333333,52.37333333,1,0,0.166666667,0.25,0,0,0.141119737,14.11,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,0,1,0,54,1,1,47,5,0.709,0.848,0.127,3.916666667,42.60655738,0.872523118,0.127476882,0.416666667,0.5,1,0,0.104160623,10.42,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,0,1,0,32,1,1,36,6,0.834,0.882,0.443,3,145.78125,0.557169537,0.442830463,0.166666667,0.25,1,0,0.234589891,23.46,Retained,0,Lower Risk,0,0
0,0,1,0,0,0,0,0,0,1,0,46,0,4,36,2,0.568,0.409,0,3,83.70967742,1,0,0.25,0.166666667,1,1,0.923674162,92.37,Churn,1,High Risk,0,0
3,0,0,0,0,0,0,0,1,0,0,42,1,4,34,3,0.678,0.763,0.019,2.833333333,25.34328358,0.980646657,0.019353343,0.25,0.166666667,0,0,0.425155118,42.52,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,54,0,1,36,4,1.008,0.414,0.306,3,71.34146341,0.694293911,0.305706089,0.166666667,0.166666667,1,1,0.661872861,66.19,Churn,1,High Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,47,0,4,36,1,0.731,0.725,0.647,3,59.28409091,0.352704064,0.647295936,0.083333333,0.166666667,0,0,0.017637387,1.76,Retained,0,Lower Risk,0,0
1,0,0,0,0,1,0,0,0,1,0,43,1,4,25,1,1.027,0.655,0.218,2.083333333,96.625,0.78170961,0.21829039,0.166666667,0.166666667,1,0,0.395414174,39.54,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,41,1,3,35,6,0.603,0.737,0.035,2.916666667,41,0.965175571,0.034824429,0.166666667,0.083333333,0,0,0.017733204,1.77,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,51,1,3,47,2,0.67,0.909,0,3.916666667,97.8452381,1,0,0.25,0.333333333,1,1,0.822034151,82.2,Churn,1,High Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,55,1,1,45,3,1.566,0.941,0.048,3.75,58.09090909,0.951828034,0.048171966,0.25,0.25,0,0,0.029247448,2.92,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,50,1,1,30,6,0.46,0.472,0.182,2.5,52.41509434,0.818237642,0.181762358,0.25,0.166666667,0,0,0.260275016,26.03,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,0,1,0,56,0,2,36,4,0.673,0.595,0.045,3,47.02985075,0.955048907,0.044951093,0.166666667,0.083333333,0,0,0.044299106,4.43,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,1,0,0,39,0,4,28,2,0.876,0.8,0.845,2.333333333,58.19753086,0.155229358,0.844770642,0.166666667,0.25,0,0,0.050620235,5.06,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,0,1,0,52,1,2,39,3,0.552,0.694,0.6,3.25,45.37349398,0.399631676,0.600368324,0.25,0.166666667,0,0,0.071208967,7.12,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,43,0,5,30,1,0.832,0.851,0.294,2.5,55.13793103,0.706015524,0.293984476,0.166666667,0.25,0,0,0.09948245,9.95,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,0,1,0,60,1,0,36,5,0.81,0.622,0,3,57.95,1,0,0.166666667,0.25,0,0,0.218337629,21.83,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,0,0,44,0,3,32,3,0.919,0.615,0.861,2.666666667,67.35714286,0.139397519,0.860602481,0.166666667,0.25,1,0,0.257391871,25.74,Retained,0,Lower Risk,0,0
4,0,0,0,0,0,0,1,0,1,0,32,1,3,20,6,0.699,0.535,0.117,1.666666667,41.34848485,0.882547037,0.117452963,0.166666667,0.166666667,0,0,0.040810023,4.08,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,1,0,0,44,0,4,39,4,0.857,0.778,0.227,3.25,38.25,0.772883858,0.227116142,0.166666667,0.166666667,0,0,0.030661899,3.07,Retained,0,Lower Risk,0,0
2,0,1,0,0,0,0,0,1,0,0,55,1,0,36,4,0.721,0.886,0.182,3,34.43939394,0.818072289,0.181927711,0.333333333,0.5,0,0,0.006127954,0.61,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,0,42,0,3,36,5,0.857,0.848,0.678,3,55.47058824,0.322294023,0.677705977,0.25,0.166666667,0,0,0.021310329,2.13,Retained,0,Lower Risk,0,0
0,1,0,0,0,0,0,1,1,0,0,31,0,1,36,2,0.724,0.746,0.147,3,121.1935484,0.853182652,0.146817348,0.083333333,0.25,0,0,0.015175868,1.52,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,0,0,0,58,1,2,52,6,0.726,0.733,0.059,4.333333333,45.19230769,0.941401274,0.058598726,0.25,0.166666667,0,0,0.023043857,2.3,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,52,0,3,42,2,1.043,0.489,0.768,3.5,70.61428571,0.23187251,0.76812749,0.25,0.25,0,1,0.903864272,90.39,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,42,0,4,36,6,0.795,0.628,0,3,62.8,1,0,0.083333333,0.166666667,0,0,0.10864036,10.86,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,34,0,2,29,5,0.504,0.591,0,2.416666667,65.94285714,1,0,0.166666667,0.166666667,1,0,0.4643777,46.44,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,1,0,52,1,0,39,4,0.776,0.865,0,3.25,95.27536232,1,0,0.166666667,0.25,1,0,0.420828152,42.08,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,55,0,3,36,4,0.648,0.783,0.497,3,53.82926829,0.503141614,0.496858386,0.25,0.083333333,0,0,0.006449676,0.64,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,44,1,0,24,5,0.559,0.875,0.238,2,62.55,0.762023311,0.237976689,0,0.25,0,0,0.001856087,0.19,Retained,0,Lower Risk,0,0
0,0,1,0,0,0,0,0,1,0,0,47,0,4,28,3,1.073,0.765,0,2.333333333,49.36666667,1,0,0.333333333,0.166666667,0,0,0.183592353,18.36,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,0,1,0,0,52,1,2,41,4,0.635,0.886,0.057,3.416666667,43.62650602,0.943111001,0.056888999,0.25,0.166666667,0,0,0.032173515,3.22,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,29,1,1,14,5,1.025,0.519,0,1.166666667,43.90243902,1,0,0.166666667,0.25,0,0,0.060167117,6.02,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,60,0,0,36,3,0.66,0.308,0,3,40.02941176,1,0,0.166666667,0.166666667,0,1,0.725116175,72.51,Churn,1,High Risk,0,0
4,0,0,1,0,0,0,0,0,1,0,29,1,0,22,2,0.778,0.902,0,1.833333333,106.4358974,1,0,0.25,0.166666667,1,1,0.664577101,66.46,Churn,1,High Risk,0,0
2,0,0,0,0,0,0,0,1,0,0,35,1,3,28,4,0.895,0.75,0.312,2.333333333,55.17142857,0.68805086,0.31194914,0.333333333,0.25,0,0,0.019540912,1.95,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,1,0,0,43,0,4,23,6,0.764,0.421,0.051,1.916666667,35.74074074,0.949130548,0.050869452,0.25,0.166666667,1,0,0.412833568,41.28,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,1,46,0,2,40,5,0.101,0.222,0,3.333333333,45.66666667,1,0,0.166666667,0.166666667,1,1,0.849375479,84.94,Churn,1,High Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,48,0,2,41,5,0.699,0.81,0.849,3.416666667,61.23684211,0.150809717,0.849190283,0.166666667,0.25,1,0,0.027819893,2.78,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,1,0,42,1,2,36,3,0.692,0.878,0.404,3,61.18181818,0.595863427,0.404136573,0.25,0.083333333,0,0,0.005713887,0.57,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,45,1,2,34,5,0.682,0.795,0,2.833333333,52.59493671,1,0,0.083333333,0.083333333,0,0,0.005894511,0.59,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,0,0,1,0,48,0,3,37,6,0.777,0.767,0,3.083333333,66.25,1,0,0.083333333,0.25,0,0,0.067789968,6.78,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,65,1,1,54,5,0.507,0.773,0.783,4.5,47.56410256,0.216619981,0.783380019,0.333333333,0.25,0,0,0.020514586,2.05,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,0,0,32,1,2,26,5,0.833,0.605,0.026,2.166666667,33.86956522,0.973665765,0.026334235,0.25,0.083333333,0,0,0.053463424,5.35,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,42,1,3,36,1,1.004,0.786,0,3,104.8933333,1,0,0.166666667,0.25,1,1,0.883907566,88.39,Churn,1,High Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,48,0,5,36,4,0.696,0.771,0.4,3,60.29411765,0.599636033,0.400363967,0.25,0.166666667,0,0,0.021800785,2.18,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,30,0,0,19,5,1.154,0.778,0,1.583333333,41.125,1,0,0.333333333,0.083333333,0,0,0.00819987,0.82,Retained,0,Lower Risk,0,0
2,1,0,0,1,0,0,0,0,1,0,46,1,3,29,4,0.764,1.038,0.059,2.416666667,70.83018868,0.940896975,0.059103025,0.25,0.25,0,0,0.019819857,1.98,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,1,55,0,2,36,5,0.715,0.738,0.596,3,66.54794521,0.403761062,0.596238938,0.166666667,0.083333333,0,0,0.003116489,0.31,Retained,0,Lower Risk,0,0
3,0,1,0,0,0,0,0,0,1,0,51,1,2,41,3,1.001,0.727,0.03,3.416666667,45.19736842,0.969695214,0.030304786,0.166666667,0.25,0,0,0.145872001,14.59,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,46,0,1,34,4,0.706,0.636,0,2.833333333,58.13888889,1,0,0.166666667,0.166666667,0,0,0.11385213,11.39,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,0,0,42,0,3,28,6,0.838,0.686,0.679,2.333333333,46.6744186,0.321340562,0.678659438,0.333333333,0.166666667,0,0,0.069633993,6.96,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,44,0,3,34,2,0.861,0.882,0,2.833333333,132.6979167,1,0,0.166666667,0.166666667,0,0,0.333384856,33.34,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,0,0,49,1,2,36,5,0.93,0.722,0,3,46.32258065,1,0,0.166666667,0.25,0,0,0.096966541,9.7,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,0,1,0,0,41,1,4,22,1,0.787,0.811,0.332,1.833333333,65.35820896,0.668453445,0.331546555,0.25,0.166666667,0,0,0.139452848,13.95,Retained,0,Lower Risk,0,0
4,0,0,0,0,0,0,0,0,1,0,55,1,3,44,2,0.717,0.707,0.285,3.666666667,80.81818182,0.715414407,0.284585593,0.25,0.166666667,0,0,0.050728564,5.07,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,1,0,0,49,1,4,38,6,0.763,0.885,0.188,3.166666667,98.28571429,0.811562949,0.188437051,0.25,0.5,0,0,0.104890189,10.49,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,1,0,0,0,1,47,1,2,36,6,0.584,0.425,0,3,33.24561404,1,0,0.083333333,0.166666667,0,0,0.147724874,14.77,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,1,0,0,67,1,1,49,4,0.781,0.407,0.539,4.083333333,39.78947368,0.460721185,0.539278815,0.166666667,0.25,0,0,0.050334909,5.03,Retained,0,Lower Risk,0,0
4,0,0,1,0,0,0,0,1,0,0,47,1,1,41,5,0.742,0.66,0.12,3.416666667,54.21686747,0.880478088,0.119521912,0.25,0.25,0,0,0.057926973,5.79,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,0,1,0,38,0,2,29,5,0.567,0.511,0.712,2.416666667,63.89705882,0.288461538,0.711538462,0.166666667,0.25,0,0,0.172768652,17.28,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,50,0,3,36,1,0.648,0.872,0.677,3,57.57534247,0.322684998,0.677315002,0.25,0.166666667,0,0,0.065935111,6.59,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,1,0,1,0,0,43,1,4,31,1,0.676,0.627,0.107,2.583333333,76.77083333,0.892697276,0.107302724,0.166666667,0.083333333,0,0,0.004291576,0.43,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,1,0,0,41,1,2,32,3,0.892,0.276,0.197,2.666666667,29.75675676,0.803420806,0.196579194,0.25,0.083333333,0,0,0.088265796,8.83,Retained,0,Lower Risk,0,0
2,1,0,1,0,0,0,0,0,1,0,42,1,3,22,5,1.01,0.86,0.045,1.833333333,50.7375,0.954928241,0.045071759,0.083333333,0.25,0,0,0.004472771,0.45,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,51,0,3,35,6,0.746,0.778,0.549,2.916666667,67.453125,0.450723961,0.549276039,0.083333333,0.083333333,0,0,0.000821124,0.08,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,38,0,4,26,2,0.579,0.385,0.44,2.166666667,51.36111111,0.559781371,0.440218629,0.166666667,0.166666667,1,1,0.843698581,84.37,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,61,0,1,54,3,0.704,1,0.674,4.5,39.54,0.325918762,0.674081238,0.166666667,0.166666667,0,0,0.018903524,1.89,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,1,0,53,1,1,36,4,0.803,0.774,0.082,3,61.25454545,0.9175403,0.0824597,0.333333333,0.166666667,0,0,0.02492068,2.49,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,45,0,2,27,1,0.715,0.772,0.425,2.25,121.3564356,0.574698795,0.425301205,0.166666667,0.166666667,0,0,0.052661324,5.27,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,52,1,1,43,3,1.541,0.7,0.678,3.583333333,46.41176471,0.321563342,0.678436658,0.333333333,0.083333333,0,0,0.00342379,0.34,Retained,0,Lower Risk,0,0
4,0,0,0,1,0,0,0,0,1,0,58,1,3,53,4,0.705,0.619,0.295,4.416666667,43.17647059,0.705390791,0.294609209,0.166666667,0.083333333,0,0,0.007964816,0.8,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,1,48,0,1,36,6,0.764,0.795,0.62,3,61.7721519,0.379976581,0.620023419,0.25,0.166666667,0,0,0.023073608,2.31,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,57,1,1,53,3,0.613,0.528,0.068,4.416666667,37.32727273,0.931758321,0.068241679,0.333333333,0.166666667,0,0,0.075075869,7.51,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,1,0,0,62,1,1,56,5,1.043,0.613,0.526,4.666666667,40.42,0.473505723,0.526494277,0.25,0.25,0,0,0.04630754,4.63,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,1,0,0,50,1,2,36,1,0.667,0.585,0.156,3,82.73809524,0.84402296,0.15597704,0.083333333,0.25,0,0,0.023082626,2.31,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,37,0,2,36,3,0.613,0.717,0.691,3,54.26582278,0.309036658,0.690963342,0.083333333,0.166666667,0,0,0.013579628,1.36,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,41,0,3,28,3,0.833,0.848,0.811,2.333333333,66.36065574,0.189039932,0.810960068,0.25,0.083333333,0,0,0.017297822,1.73,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,43,0,3,37,2,0.889,0.673,0.108,3.083333333,89.91954023,0.891636013,0.108363987,0.083333333,0.25,0,0,0.126333161,12.63,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,50,0,2,31,5,0.53,0.605,0,2.583333333,72.6557377,1,0,0.25,0.083333333,0,0,0.093400337,9.34,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,1,0,0,50,0,2,39,3,0.742,0.729,0.94,3.25,93.59036145,0.06021978,0.93978022,0.166666667,0.166666667,0,0,0.034063381,3.41,Retained,0,Lower Risk,0,0
